251	0.28773	252	0.13233	-64
250	0.13088	-64	0.16628	-64
249	0.48351	-64	0.0492	-64
-64	0.03612	253	0.22382	-64
256	0.00343	257	0.19073	-63
255	0.24826	-63	0.01221	-63
254	0.19941	-63	0.14156	-63
-64	0.08568	-63	0.08112	-64
260	0.11523	261	0.08406	-63
259	0.2596	-63	0.07536	-63
258	0.25328	-63	0.09369	-63
267	0.00445	268	0.0935	-62
266	0.20792	-62	0.02298	-62
265	0.04914	-62	0.04419	-62
264	0.2305	-62	0.13096	-62
263	0.12776	-62	0.23338	-62
262	0.14958	-62	0.07273	-62
-63	0.09838	-62	0.06559	-63
-64	0.07081	-63	0.03347	-64
-65	0.08052	-64	0.08575	-65
271	0.15286	272	0.1508	-64
270	0.33626	-64	0.05347	-64
269	0.11356	-64	0.03777	-64
273	0.4137	274	0.04045	-63
276	0.18604	277	0.15238	-62
275	0.16785	-62	0.09793	-62
-63	0.10907	-62	0.15875	-63
278	0.14836	279	0.17691	-62
-63	0.03723	-62	0.03606	-63
-64	0.07259	-63	0.02247	-64
-65	0.05364	-64	0.04954	-65
280	0.14337	281	0.14783	-64
282	0.3242	283	0.00351	-63
284	0.14151	285	0.19295	-62
-63	0.03059	-62	0.11313	-63
286	0.25792	287	0.19055	-62
-63	0.04711	-62	0.0224	-63
-63	0.04932	288	0.14392	-63
-64	0.0643	-63	0.03957	-64
291	0.088	292	0.18344	-63
-63	0.05179	293	0.12353	-63
-63	0.04118	294	0.06904	-63
290	0.25926	-63	0.09041	-63
289	0.22252	-63	0.01581	-63
-64	0.02487	-63	0.04397	-64
-65	0.03989	-64	0.05582	-65
297	0.15488	298	0.11116	-64
296	0.20694	-64	0.06667	-64
300	0.31856	301	0.13201	-63
299	0.19525	-63	0.04415	-63
302	0.02888	303	0.08364	-62
304	0.1094	305	0.17631	-61
-62	0.12722	-61	0.03742	-62
-63	0.0598	-62	0.00338	-63
-64	0.06277	-63	0.01789	-64
295	0.51374	-64	0.06202	-64
309	0.24077	310	0.08205	-63
311	0.11496	312	0.24915	-62
-63	0.05643	-62	0.04471	-63
308	0.23352	-63	0.0111	-63
307	0.18488	-63	0.04689	-63
306	0.17227	-63	0.08237	-63
313	0.21343	314	0.30657	-62
-63	0.16275	-62	0.07569	-63
-64	0.09461	-63	0.10206	-64
-65	0.04811	-64	0.074	-65
318	0.10678	319	0.20596	-64
317	0.31696	-64	0.16558	-64
316	0.37206	-64	0.07466	-64
320	0.09266	321	0.14097	-63
-63	0.12809	322	0.15877	-63
-64	0.14899	-63	0.02009	-64
325	0.00534	326	0.14775	-63
324	0.34988	-63	0.0126	-63
-63	0.00343	327	0.19191	-63
323	0.08091	-63	0.09575	-63
328	0.18505	329	0.06834	-62
-62	0.24072	330	0.10384	-62
-62	0.13264	331	0.10045	-62
-62	0.17293	332	0.11329	-62
-63	0.03556	-62	0.04378	-63
334	0.10044	335	0.1494	-62
-62	0.10667	336	0.0621	-62
-62	0.04085	337	0.18866	-62
333	0.32987	-62	0.04629	-62
-63	0.107	-62	0.07396	-63
-64	0.0536	-63	0.05464	-64
315	0.18192	-64	0.05387	-64
341	0.19301	342	0.23171	-63
343	0.21254	344	0.23158	-62
345	0.13572	346	0.2532	-61
-62	0.02101	-61	0.01818	-62
347	0.01208	348	0.34178	-61
349	0.03381	350	0.01421	-60
-61	0.00505	-60	0.00429	-61
353	0.12113	354	0.47601	-60
352	0.22506	-60	0.07012	-60
351	0.16046	-60	0.0828	-60
-61	0.00969	-60	0.00653	-61
356	0.15569	357	0.18517	-60
355	0.19213	-60	0.01285	-60
-61	0.02666	-60	0.00351	-61
-62	0.00491	-61	0.00352	-62
-63	0.08619	-62	0.01731	-63
359	0.2316	360	0.09703	-62
358	0.14112	-62	0.0343	-62
-63	0.01403	-62	0.04932	-63
